Year,Country(English),HSCODE,Item - English,Import Weight(Kg),Import Value(Dhs)
2010,Germany,02101100,"- - Hams, shoulders and cuts thereof, with bone in",3042.95,110777.33
2010,Germany,02101200,- - Bellies (streaky) and cuts thereof,3931.1,187990.44
2010,Germany,02101900,- - Other,252.78,13493.97
2011,Germany,02013000,- Boneless,469,22030.01
2011,Germany,02023090,- - - Other,977.42,35210.5
2011,Germany,02031100,- - carcasses and half-carcasses,376.12,14310.34
2011,Germany,02031200,"- - Hams, shoulders and cuts thereof, with bone in",9633.88,350465.97
2011,Germany,02031900,- - Other,2510.91,94428.75
2011,Germany,02032100,- - carcasses and half-carcasses,1589.38,55971.2
2011,Germany,02032200,"- - Hams, shoulders and cuts thereof, with bone in",21070.3,255528.1
2011,Germany,02032900,- - Other,174316.5,1609568.62
2011,Germany,02064900,- - Other,55674,247320.21
2011,Germany,02071200,"- - Not cut in pieces, frozen",3939275.1,27903141.75
2011,Germany,02071300,"- - Cuts and offal, fresh or chilled",32844.789,1637172.59
2011,Germany,02071400,"- - Cuts and offal, frozen",742266.951,4604575.289
2011,Germany,02072500,"- - Not cut in pieces, frozen",649.5,41508.01
2011,Germany,02072600,"- - Cuts and offal, fresh or chilled",5826.771,312607.83
2011,Germany,02073200,"- - Not cut in pieces, fresh or chilled",363.7,54556.18
2011,Germany,02073300,"- - Not cut in pieces, frozen",544402.29,6147806.672
2011,Germany,02073600,"- - Other, frozen",10458,540699.52
2011,Germany,02101100,"- - Hams, shoulders and cuts thereof, with bone in",1341.71,58960.51
2011,Germany,02101200,- - Bellies (streaky) and cuts thereof,3069.75,131196.77
2011,Germany,02101900,- - Other,4637.3,240864.86
2011,Germany,02109900,- - Other,3,517.04
2012,Germany,02013000,- Boneless,369,15288.38
2012,Germany,02023090,- - - Other,765.42,28046.26
2012,Germany,02031100,- - carcasses and half-carcasses,85.17,1604.33
2012,Germany,02031200,"- - Hams, shoulders and cuts thereof, with bone in",10007.82,306990.52
2012,Germany,02031900,- - Other,1765.26,58701.65
2012,Germany,02032100,- - carcasses and half-carcasses,1191.19,38766.82
2012,Germany,02032200,"- - Hams, shoulders and cuts thereof, with bone in",45382,491327.35
2012,Germany,02032900,- - Other,62212.5,848459.89
2012,Germany,02045012,- - - - Frozen,90,3352
2012,Germany,02045022,- - - - Frozen,923,44364.27
2012,Germany,02064900,- - Other,76.5,365.82
2012,Germany,02071100,"- - Not cut in pieces, fresh or chilled",2776,95099.05
2012,Germany,02071200,"- - Not cut in pieces, frozen",457083.7,3340578.258
2012,Germany,02071300,"- - Cuts and offal, fresh or chilled",4469.37,250602.26
2012,Germany,02071400,"- - Cuts and offal, frozen",859888,3144709.13
2012,Germany,02072500,"- - Not cut in pieces, frozen",1758.5,94411.36
2012,Germany,02072600,"- - Cuts and offal, fresh or chilled",5429.35,160759.39
2012,Germany,02073300,"- - Not cut in pieces, frozen",472970.4,5083090.555
2012,Germany,02073600,"- - Other, frozen",70726,756301.97
2012,Germany,02074200,- - Not cut in pieces frozen,150730,1662630.82
2012,Germany,02075400,- - Other fresh or chilled,408.8,52475.36
2012,Germany,02091000,- of Pig,31,795
2012,Germany,02101100,"- - Hams, shoulders and cuts thereof, with bone in",9387.84,153543.14
2012,Germany,02101200,- - Bellies (streaky) and cuts thereof,3119.25,123238.08
2012,Germany,02101900,- - Other,125.43,6541.44
2013,Germany,02031100,- - carcasses and half-carcasses,136.77,4712.68
2013,Germany,02031200,"- - Hams, shoulders and cuts thereof, with bone in",12005.28,423234.63
2013,Germany,02031900,- - Other,233.4,6264.65
2013,Germany,02032100,- - carcasses and half-carcasses,31.08,1176.69
2013,Germany,02032200,"- - Hams, shoulders and cuts thereof, with bone in",134285.42,1109112.28
2013,Germany,02032900,- - Other,62396,798035.79
2013,Germany,02062200,- - Livers,24928,110855
2013,Germany,02071200,"- - Not cut in pieces, frozen",289560,2309336.248
2013,Germany,02071300,"- - Cuts and offal, fresh or chilled",6648.6,308147.31
2013,Germany,02071400,"- - Cuts and offal, frozen",1155852.84,4224191.866
2013,Germany,02072500,"- - Not cut in pieces, frozen",592.2,8755.08
2013,Germany,02072600,"- - Cuts and offal, fresh or chilled",1617,98447.07
2013,Germany,02072700,"- - Cuts and offal, frozen",11.36,211.79
2013,Germany,02073300,"- - Not cut in pieces, frozen",47408,545892.274
2013,Germany,02074200,- - Not cut in pieces frozen,487477.55,5627423.14
2013,Germany,02074500,- - Other frozen,14,211.79
2013,Germany,02075400,- - Other fresh or chilled,394.9,50666.34
2013,Germany,02089031,- - - - Fresh or chilled,41700,59361
2013,Germany,02101100,"- - Hams, shoulders and cuts thereof, with bone in",769.72,26811.76
2013,Germany,02101200,- - Bellies (streaky) and cuts thereof,1594.28,75814.54
2013,Germany,02101900,- - Other,1921.78,69211.18
2014,Germany,02013000,- Boneless,361,20451.21
2014,Germany,02022000,- Other cuts with bone in,4078,109558.29
2014,Germany,02023010,- - - Minced,2203.12,51791.04
2014,Germany,02023090,- - - Other,101.8,2719.37
2014,Germany,02031200,"- - Hams, shoulders and cuts thereof, with bone in",13746.47,484669.03
2014,Germany,02031900,- - Other,1593.37,63614.91
2014,Germany,02032200,"- - Hams, shoulders and cuts thereof, with bone in",46695.42,582583.26
2014,Germany,02032900,- - Other,334597.34,3723014.84
2014,Germany,02064900,- - Other,31236,110094.24
2014,Germany,02071100,"- - Not cut in pieces, fresh or chilled",552.5,15658.96
